Filename,Blue %,Green %,Red %,Gray Brightness,Intensity
monarca22.jpg,32.35393453932049,34.19148979756706,33.45457566311245,25.15116261999592,24.102689376531863
monarca23.jpg,30.462829366553674,35.00139702124464,34.53577361220169,45.14443040236929,40.04164656096815
monarca24.jpg,17.262218283830173,38.88010585806473,43.8576758581051,45.34436051113153,20.649054393892975
monarca25.jpg,25.797488240778822,39.41486360361145,34.78764815560973,45.16711569393383,31.944497740502452
monarca26.jpg,25.845308807260082,32.238765902466675,41.91592529027324,51.07773118361928,38.37240157781863
monarca27.jpg,26.314185476990833,34.62427935655228,39.06153516645689,47.93511220894608,36.03569367851308
monarca28.jpg,26.60571817842085,31.777390070615464,41.61689175096369,58.95456303615196,45.955948733660136
monarca29.jpg,31.0228412198119,33.44712503738687,35.53003374280122,42.01390995200164,38.5678506689134
monarca3.jpg,7.193339431456863,47.50715608234079,45.299504486202345,44.30135633680556,7.543578941993465
monarca30.jpg,18.038816493284873,39.71492772145537,42.246255785259756,32.416332848243464,15.388408586090685
monarca31.jpg,23.68470527610584,34.08143798812457,42.233856735769585,31.810544002757354,21.320579937704252
monarca32.jpg,25.655596684574476,33.496884455575554,40.84751885984997,45.57660303053513,33.59985255821079
monarca33.jpg,13.377521451227425,31.926116693065076,54.6963618557075,22.471369166156048,8.209552759906048
monarca34.jpg,28.055082228247375,34.29663991047259,37.648277861280036,45.455505131740196,36.86753950929331
monarca35.jpg,15.705500354975396,40.4167573093349,43.8777423356897,41.64074371936275,16.92787415747549
monarca36.jpg,10.804933424262794,37.834589143179905,51.3604774325573,47.24143656811683,13.157614953533498
monarca37.jpg,19.474569943014426,33.342434785624945,47.182995271360625,35.36146790747549,19.182629953022875
monarca38.jpg,19.22731285660899,35.42797744324425,45.344709700146765,43.4441690282884,22.857508361417487
monarca39.jpg,17.418018777764853,33.97511796571837,48.60686325651679,34.6464639501634,16.55156728707108
monarca40.jpg,17.31652740651398,32.32905968967508,50.35441290381094,42.38196678410948,20.38327333537582
monarca41.jpg,28.507564239920875,32.49261452637218,38.99982123370695,20.705410347732847,17.372636144301474
monarca42.jpg,29.94380217583636,33.05233820544352,37.00385961872012,39.29888652726716,34.73304004544526
monarca43.jpg,17.654415388544745,42.70240444124251,39.643180170212744,47.39668638939951,21.493285654105392
monarca45.jpg,21.287868775003517,33.45651030272157,45.25562092227491,40.774595652062914,24.384485102634805
monarca46.jpg,21.319283662777817,32.943706683112744,45.73700965410944,44.22116396037582,26.599133220996737
monarca47.jpg,36.96886571369827,33.29306462154722,29.73806966475451,49.61937742544935,56.190142463235304
monarca48.jpg,21.39377615998334,40.9834181537089,37.62280568630777,54.150518599366826,30.693280547896244
monarca49.jpg,20.641904741498177,39.80224741959202,39.555847838909806,49.42248806423611,27.172070950776146
monarca5.jpg,17.857094076746368,42.41690178349249,39.72600413976114,38.39547430300246,17.665946052900328
monarca50.jpg,28.251339709291322,33.49191735765226,38.256742933056415,62.03882218903187,51.069970703125
monarca51.jpg,24.148009378936962,40.446925835245516,35.40506478581752,36.65518248314952,23.87289528441585
monarca52.jpg,17.046786215816983,34.6522157239014,48.300998060281614,40.40597681781046,18.753960184334154
monarca53.jpg,14.97883797345238,35.40143549163702,49.619726534910605,32.40479153901144,13.005476409313726
monarca54.jpg,11.051623014818231,36.5918687275112,52.35650825767056,34.88855953839869,10.04203941993464
monarca55.jpg,21.199529644292518,32.97921795391009,45.821252401797395,42.53990693933824,25.41984943065768
monarca56.jpg,33.17984335906826,31.93518807702359,34.88496856390815,59.17453501582925,59.56889137816585
monarca57.jpg,17.196266456443457,43.119188932597936,39.6845446109586,34.5705282373366,15.192847796670753
monarca58.jpg,22.304069664526534,35.9152584565108,41.780671878962664,51.07004665798611,31.538568155126637
monarca59.jpg,25.311873940135758,38.945175364821864,35.74295069504238,56.387499680861936,39.17342122395834
monarca6.jpg,30.85284337361369,32.75815568174784,36.389000944638475,44.366179023692816,40.70764016544118
monarca60.jpg,29.761295770487163,33.59392739611404,36.644776833398794,81.00694923151553,70.76319476358252
monarca61.jpg,49.70963261333621,32.243137439244116,18.04722994741967,51.38357555912991,85.16093430861929
monarca62.jpg,20.316971800532045,33.301682845138046,46.38134535432991,39.28041481566586,22.33615962009804
monarca63.jpg,18.844726332168626,36.65680765994158,44.498466007889796,41.91218564899918,21.36293594260621
monarca64.jpg,22.163008138170536,33.98803939751551,43.84895246431395,60.30308415032679,37.55209290747549
monarca65.jpg,18.524517806010767,42.45905593609622,39.016426257893016,43.984730519812096,21.05466452205882
monarca66.jpg,29.570666544945585,37.428482196151734,33.00085125890268,42.266794321895425,35.49874131944445
monarca67.jpg,32.13595020463668,33.219969181848654,34.64408061351465,88.0985169653799,84.45539885876225
monarca68.jpg,24.406730380289314,35.5906084033332,40.00266121637748,23.641280190461604,16.188689427593957
monarca69.jpg,19.369594363206584,40.700015228831035,39.93039040796238,51.96739206750409,26.4659099902982
monarca7.jpg,19.71807275665423,35.558635628185286,44.723291615160484,31.06125599979575,16.78323184742647
monarca70.jpg,21.18821979030472,38.320427386912954,40.491352822782325,40.15048860038807,22.981546479268793
monarca71.jpg,25.360386234269384,34.46473867888283,40.174875086847784,38.763543900633174,27.98187646803513
monarca72.jpg,31.679985408190497,32.50462080817502,35.815393783634484,43.31201012305964,41.08134733711193
monarca73.jpg,29.89527389492193,37.88161619922346,32.22310990585461,46.10692625357435,39.070824716605394
monarca74.jpg,41.70332990720384,34.942737597162925,23.353932495633238,53.777594273386434,69.55170387816585
monarca75.jpg,22.773274562801067,29.506729615564776,47.719995821634164,43.86289030586193,29.21901392718546
monarca76.jpg,13.311430868809795,43.77032495192196,42.91824417926825,25.37657079758987,8.435944840175653
monarca77.jpg,27.79672565386845,36.54328916544892,35.65998518068263,38.434789241217324,30.283805976817813
monarca78.jpg,14.91737794075968,35.935583331889525,49.1470387273508,28.042581635518793,11.15870481004902
monarca79.jpg,29.198194001492716,34.96554869034721,35.83625730816007,28.977184180964056,24.471120876736112
monarca8.jpg,14.118925881590224,41.985595715037626,43.89547840337215,47.16177906709559,16.90927255667892
monarca80.jpg,17.583480020127258,44.43581756203538,37.980702417837364,25.9764932470384,11.583631089154412
monarca81.jpg,15.73181015488495,34.43424821985701,49.833941625258035,45.13546836703431,19.240021190767976
monarca82.jpg,40.02175552989155,34.68752856159195,25.290715908516503,45.15319361468546,55.63046906913808
monarca83.jpg,22.536641293861777,38.10695455131825,39.35640415481997,39.32908049938725,24.14855653850082
monarca84.jpg,17.100157138730932,36.13583625442032,46.76400660684875,37.186075367647064,17.12100215737337
monarca85.jpg,20.594113319512346,36.056657559110405,43.34922912137725,40.579783241421566,22.914388020833332
monarca86.jpg,29.961595861649677,34.49265597969598,35.54574815865435,69.84462539573121,61.01757940155229
monarca87.jpg,39.28900211823931,38.6878807749517,22.023117106808993,53.28498551113154,61.993611813214876
monarca88.jpg,39.52780123146814,31.573412955437163,28.898785813094698,53.54557227839052,66.80562799989787
monarca89.jpg,19.22369099034978,35.086795051432176,45.68951395821805,18.090408943525325,9.54173464307598
monarca9.jpg,26.183005461528914,38.37830859126934,35.43868594720174,44.54044660181781,32.2942804074755
monarca90.jpg,18.79846454638885,37.42330293786141,43.77823251574974,47.37323676215278,23.939808963950163
monarca91.jpg,26.665153474734293,36.710132625275705,36.62471389999,36.33575686785131,27.263358481413395
monarca92.jpg,23.99023796035243,36.806342655955376,39.20341938369219,41.253229677287585,27.44377521190768
monarca93.jpg,44.95345088131132,38.49867734983301,16.547871768855675,36.167256114685465,49.78862847222223
monarca94.jpg,17.03134911846275,37.041263198719946,45.927387682817304,29.597623059640526,13.472918900633168
monarca95.jpg,23.88457211855329,33.52325623780477,42.59217164364193,26.22956814236111,17.831192555147062
monarca96.jpg,18.9201498889504,36.04842642935095,45.03142368169865,27.30751091452206,14.046869255514707
monarca97.jpg,22.3878789018306,34.154369300807886,43.45775179736151,54.71809640522876,34.41302051419527
monarca98.jpg,30.794271187882096,32.30047532534529,36.905253486772615,68.02537690206292,62.52944846558415
monarca99.jpg,37.64774932195037,29.673724020170756,32.67852665787886,39.937395322712426,47.76874425551471
blueMorph0.jpg,50.80129299909203,33.80456856033266,15.394138440575315,49.69033745659723,83.48106777216096
blueMorph1.jpg,39.33882141856393,34.81997158279921,25.841206998636856,62.14959022671569,74.8817644505719
blueMorph10.jpg,29.368331801016645,44.12733581680089,26.504332382182465,26.705282692504085,21.09948267718546
blueMorph11.jpg,43.029420704526416,34.59621079203474,22.374368503438845,48.51172002655229,65.41825597426472
blueMorph13.jpg,23.877004408713333,37.469878166825595,38.65311742446107,29.965172143075986,19.723898335375818
blueMorph14.jpg,35.433688445232086,33.25234110960507,31.313970445162848,31.652939899918305,34.08653747957517
blueMorph15.jpg,38.66853603537576,36.86178658204902,24.46967738257522,37.62200361264298,43.60568672130311
blueMorph16.jpg,32.855005589548156,35.05650116992385,32.088493240527995,25.627584699244284,24.820146229064544
blueMorph17.jpg,43.26376778537717,34.36065858772365,22.375573626899182,23.139683861825983,31.494470613766346
blueMorph18.jpg,35.75166769660388,33.870186116793114,30.378146186603004,63.245253459456706,68.43534166921978
blueMorph19.jpg,26.012973368130794,43.015627481235605,30.971399150633605,40.979308363970596,28.444569227430556
blueMorph2.jpg,25.28960758485378,39.496570984671926,35.2138214304743,48.074408318014704,33.22099417892157
blueMorph20.jpg,26.501831574880985,41.05343246820799,32.444735956911025,46.31151801215278,33.334753178615195
blueMorph21.jpg,30.09673563939192,37.030631720849954,32.87263263975812,38.008535986008994,32.68937014910131
blueMorph22.jpg,19.00056195529726,43.39269218991138,37.606745854791356,42.304659734987744,20.672306155535132
blueMorph23.jpg,34.64033303860188,35.28794885285569,30.071718108542424,29.106274254493467,29.958724596609475
blueMorph24.jpg,31.79758820813555,36.83866872209923,31.36374306976522,50.0923033471201,46.001475694444444
blueMorph25.jpg,18.777262276959046,43.24042166235459,37.98231606068636,27.069243387459153,13.077470766952615
blueMorph26.jpg,30.24540612555051,41.457301583444945,28.297292291004545,37.85380157271242,31.59109349468955
blueMorph27.jpg,31.146324361604528,46.44777671906357,22.4058989193319,43.51065378625409,36.124897875817
blueMorph28.jpg,27.847273240098875,33.886336374596866,38.266390385304256,42.563718469158495,34.34558185253268
blueMorph29.jpg,44.12792615124299,37.020524298801845,18.851549549955177,22.504294960171567,30.659005438112747
blueMorph3.jpg,37.6715878195382,33.00240704127417,29.32600513918763,68.31629231770833,79.34463177849264
blueMorph30.jpg,35.56043518379813,34.23702076100588,30.20254405519599,56.59297098396651,60.648012727226316
blueMorph31.jpg,35.16159226639679,39.39242534478569,25.445982388817516,31.38630227481618,31.769360191993467
blueMorph32.jpg,36.266713673148146,35.683169614557,28.050116712294855,69.60947903901145,75.42967473447713
blueMorph33.jpg,29.535086349331213,44.1470441676995,26.317869482969293,30.26892967473448,24.063512625102124
blueMorph34.jpg,40.194898850280396,35.95890171501618,23.846199434703415,29.26895520578023,35.84785794526144
blueMorph35.jpg,26.063532617369106,44.33642790275163,29.600039479879264,27.708049300449346,19.083112808925655
blueMorph36.jpg,37.700981610062485,33.54832678051515,28.75069160942237,17.122257327410132,19.80760729421977
blueMorph37.jpg,15.655367381564089,67.07642065393335,17.268211964502555,19.536143663194448,6.602803627961601
blueMorph38.jpg,37.392635623658734,33.32154077214914,29.285823604192128,40.483543964460786,46.464766199448526
blueMorph39.jpg,34.11411840300129,52.48772313129113,13.398158465707578,17.7996377782884,15.70483206954657
blueMorph4.jpg,35.57783585506507,34.21927432360483,30.202889821330096,78.30645137612338,83.98239123774509
blueMorph40.jpg,28.38072688795804,38.592324963505476,33.02694814853648,53.08859815410539,42.131097132863566
blueMorph41.jpg,32.96374182268749,45.575990978944574,21.46026719836794,12.548677810968137,11.20482887816585
blueMorph42.jpg,38.01998636838646,33.549609514324565,28.430404117288973,70.51950125102125,82.42251327614379
blueMorph43.jpg,32.44646507814991,45.32282197245341,22.230712949396676,27.885236034517977,24.489191112642974
blueMorph44.jpg,31.1446477757299,42.883497629001035,25.97185459526907,33.082113268484484,28.253454988766343
blueMorph45.jpg,39.64178608788389,35.16054901321095,25.197664898905174,67.54682425704657,81.90039764603759
blueMorph46.jpg,38.032084105264026,47.71802768350661,14.249888211229361,29.88068097681781,31.04843015982435
blueMorph47.jpg,29.337303189953918,38.839848890985884,31.822847919060198,39.90018031301062,32.82794277216095
blueMorph48.jpg,36.208587832090195,33.65636088945835,30.135051278451456,72.60944489123774,79.92553902420343
blueMorph49.jpg,39.10856766203176,36.61388546827364,24.277546869694604,73.76353751787174,86.8641011157067
blueMorph5.jpg,30.643065937714642,42.00001921004166,27.3569148522437,30.77647601358252,25.9628702001634
blueMorph50.jpg,44.30312355455454,42.94066569125358,12.756210754191882,16.932341133067812,22.02517520680147
blueMorph51.jpg,41.50836396647474,32.1771157453742,26.314520288151055,34.72620538449755,45.77754895578023
blueMorph52.jpg,34.59971750942215,33.4044886740986,31.99579381647925,59.390725847630726,62.04437136182599
blueMorph53.jpg,32.67615172427858,51.106488043389305,16.21736023233212,32.46699314491421,27.510135186887258
blueMorph54.jpg,36.882150077845516,32.56742255273114,30.55042736942335,40.406499565972226,45.92679068372141
blueMorph55.jpg,37.846249740990686,32.977121925357906,29.176628333651415,39.79205250459559,46.48532730800654
blueMorph56.jpg,39.19970291609491,25.244862598582742,35.55543448532235,47.243143956801475,61.89891812193628
blueMorph57.jpg,47.110001128618194,31.650456501136436,21.239542370245367,28.76552638633579,44.72873072406046
blueMorph58.jpg,35.485634783421936,34.605115537380804,29.90924967919726,69.43110223907271,73.97234540951798
blueMorph59.jpg,25.49374727922695,47.0873695977369,27.418883123036142,25.613033279718138,16.854093903186275
blueMorph6.jpg,44.65348530155497,35.87512507405374,19.471389624391282,62.45553225847631,87.22799989787583
blueMorph60.jpg,18.778197079607896,43.49332967921109,37.72847324118102,42.208346417994285,20.348069852941176
blueMorph61.jpg,21.584098636076735,42.063710314641604,36.352191049281664,42.60748857485703,24.188541985804736
blueMorph62.jpg,32.41984596589076,52.06357065445609,15.516583379653145,22.95139686734069,19.140483621834154
blueMorph63.jpg,27.806410740734123,36.11803188887217,36.07555737039371,25.066426036560458,19.8234352660335
blueMorph64.jpg,19.462770609224222,39.69967724189898,40.837552148876796,45.283759063521245,23.356387548508987
blueMorph65.jpg,20.7847536547385,47.69665581160218,31.518590533659324,43.25727666717729,22.59649937448938
blueMorph66.jpg,35.542550953114144,33.85689662226545,30.600552424620403,42.78343003216912,45.97468405330882
blueMorph67.jpg,35.36289701889466,35.80665444133482,28.830448539770515,31.461503650939544,33.04575386795343
blueMorph68.jpg,33.1639631341269,35.70209926863182,31.133937597241275,61.23942918964462,59.649071946486934
blueMorph69.jpg,30.821872293916886,27.01577033137991,42.16235737470321,27.602607996323535,26.606124897875823
blueMorph7.jpg,37.660900778199284,34.22153863965551,28.117560582145202,66.2585529003268,76.09470613766341
blueMorph70.jpg,32.47608544437485,42.424408182300546,25.099506373324605,47.16901648029003,42.427416513480395
blueMorph71.jpg,18.054934431328018,39.41321444933504,42.53185111933694,24.30102156096814,11.578162658292484
blueMorph72.jpg,35.948463185698635,34.623581164620695,29.42795564968067,51.19237802542892,55.395348243464056
blueMorph73.jpg,37.135078944147494,33.638645009777605,29.2262760460749,61.77032111672794,70.10497568167892
blueMorph74.jpg,54.426299740967906,35.78940316477181,9.784297094260273,25.815487770629087,46.62222190308415
blueMorph75.jpg,29.29989649075689,34.017091322270446,36.68301218697267,64.66790779462828,55.280811823427285
blueMorph76.jpg,38.72530197439979,36.85465672688855,24.420041298711666,37.63577825010213,43.70185068167892
blueMorph77.jpg,50.27617789951038,38.31234079976861,11.411481300721011,23.62441342422386,37.55839652267157
blueMorph7756012.jpg,48.22707520531617,33.13472919732553,18.638195597358298,37.794678053513074,59.72940825418709
blueMorph78.jpg,37.919768349540405,36.746986458803846,25.333245191655752,46.79868068321079,53.02799862132353
blueMorph79.jpg,25.728944685292287,35.63351630538125,38.63753900932645,66.25385614532271,48.14361021752451
blueMorph8.jpg,36.64440211438753,36.66085700449472,26.694740881117745,63.421242468341504,68.9962539573121
blueMorph80.jpg,37.549694175665174,35.6860510293823,26.764254794952524,41.24365617340687,46.60641116472631
blueMorph81.jpg,43.456170801769,38.6904412750113,17.853387923219692,26.576536011540032,34.996399165134804
blueMorph82.jpg,36.09639333789102,34.10884776290713,29.794758899201845,44.29814516952615,48.38735223907271
blueMorph83.jpg,37.700614000831585,34.79413255846634,27.50525344070208,32.95912128523284,37.716608583537585
blueMorph84.jpg,36.13009015604608,36.077886029811964,27.79202381414196,44.9659077563317,48.33940365859886
blueMorph85.jpg,52.45241586024556,34.097650529222726,13.449933610531712,16.398541858149514,28.672687844669117
blueMorph86.jpg,43.779429714512375,40.73909432096233,15.481475964525298,31.732649739583334,41.435425921670756
blueMorph87.jpg,32.63256753487397,39.00605060073169,28.361381864394346,44.11699282577615,41.02308357587827
blueMorph89.jpg,40.932867914658274,37.305098862618166,21.762033222723566,68.32654750051063,84.56576573988971
blueMorph9.jpg,37.932018803736405,36.8120995640514,25.2558816322122,31.36771280126634,35.53298228145425
blueMorph90.jpg,28.555049833670353,40.019135329717614,31.42581483661203,39.044976447610296,30.850045317606213
blueMorph91.jpg,37.4432742139359,33.21563118679155,29.341094599272555,69.76951593137255,80.28607089971406
blueMorph92.jpg,36.465993511066706,33.76414409061946,29.769862398313823,65.42502010569854,72.56836831086602
blueMorph93.jpg,29.77678238703761,35.9973874079713,34.225830204991084,46.00242257710376,39.40760410283905
blueMorph94.jpg,27.388083993610746,40.96611911965019,31.64579688673907,31.12597688163807,23.271471609477125
blueMorph95.jpg,30.722609200082758,40.50574369847389,28.771647101443342,31.91664592269199,27.32931091707517
blueMorph96.jpg,33.286801680905114,37.826579065998686,28.886619253096196,37.72170489940768,36.25274171517566
blueMorph97.jpg,39.24596005061726,40.412375725463356,20.34166422391938,29.033593430861927,33.2463232102737
blueMorph98.jpg,25.38060787326891,46.218795564197826,28.40059656253326,41.61122568167893,27.423923547283497
blueMorph99.jpg,29.578358020558532,38.30070083059288,32.12094114884859,40.955315244587425,34.16287881689134
blueMorphta-brasil-adulto-lado-dorsal-2df7787 (1)88.jpg,39.73243197211425,35.35003960173705,24.9175284261487,63.9723530688317,77.65567618974674
pinwinos0.jpg,33.52943690182808,33.40098243597653,33.06958066219539,80.76071155024512,81.27847286049838
pinwinos1.jpg,30.518781595217163,32.86517410423472,36.61604430054812,50.35708422691994,45.578951886744285
pinwinos10.jpg,35.160964603099615,33.657408568559354,31.18162682834103,69.25179770475899,73.59740381178513
pinwinos11.jpg,36.094811747059694,33.13720075909796,30.767987493842348,57.333428117340695,63.16105207056782
pinwinos12.jpg,37.34800214889471,32.97782536810971,29.674172482995576,65.57525403390522,75.38742053462009
pinwinos13.jpg,32.052238529136915,33.771912634289805,34.17584883657327,62.6224871068219,59.575574129391335
pinwinos14.jpg,37.043272104514244,34.31718483899457,28.639543056491192,54.84407903135212,61.696621604370925
pinwinos15.jpg,33.52980639932447,33.153598637151745,33.31659496352379,70.24880993412991,70.85675615298203
pinwinos16.jpg,39.00702002146848,32.98688245682302,28.006097521708504,54.316395080167496,65.82119491676879
pinwinos17.jpg,34.849950201519185,32.96783301000456,32.18221678847626,57.85745634191177,61.216454758986934
pinwinos18.jpg,33.497058054096826,33.9994440473705,32.50349789853267,77.12369823580475,77.15318882761439
pinwinos19.jpg,32.67360391607366,33.64169456427452,33.68470151965182,57.89197686887255,56.393848294526144
pinwinos2.jpg,34.82735749882737,33.78654188957913,31.386100611593506,53.550943372140516,56.20483143127043
pinwinos20.jpg,33.422922813135585,34.26152555357977,32.31555163328464,39.50454356872958,39.287987962111934
pinwinos21.jpg,32.16813067550627,34.35078950317273,33.481079821321,64.77294794219772,61.53065448835784
pinwinos22.jpg,35.3047956627213,34.390073194517115,30.30513114276158,46.89501027624592,49.759568078533505
pinwinos23.jpg,32.92684102240735,33.45941722929376,33.61374174829888,55.13465871374593,54.283399075776146
pinwinos24.jpg,35.07600738183959,33.24313575504261,31.6808568631178,57.530074614481215,61.176678985396244
pinwinos25.jpg,31.47129853590297,33.20568461526856,35.32301684882847,44.45424325980393,41.58627546721814
pinwinos26.jpg,33.5563559856582,33.314645858325264,33.128998156016536,71.27220275479985,71.84803347120099
pinwinos27.jpg,36.468339271486165,32.39976177354495,31.13189895496888,55.532875051062085,62.34049766390931
pinwinos28.jpg,35.22348257026971,33.021527592584775,31.754989837145516,67.28957439746732,72.05978413500817
pinwinos29.jpg,35.19895085492036,32.92381327581721,31.877235869262428,56.732999514910134,60.732428576899515
pinwinos3.jpg,34.34051269588098,33.61139500113033,32.048092302988685,75.6496390548407,78.189932470384
pinwinos30.jpg,34.13228001154825,33.46696476508784,32.400755223363916,66.82714779922387,68.66348039215686
pinwinos31.jpg,33.63893428498371,33.2545486092913,33.10651710572499,53.44915173100491,54.076081239787584
pinwinos32.jpg,34.06754730710493,33.45910862681538,32.47334406607969,43.48825380412582,44.58265293096405
pinwinos33.jpg,32.37842723355903,32.736316651909576,34.885256114531394,47.72068972120099,46.3427916283701
pinwinos34.jpg,33.53755921665803,33.33177365939309,33.130667123948875,60.801024433210785,61.24237674887664
pinwinos35.jpg,32.74219593389445,33.47846167715459,33.77934238895096,56.27302038654003,55.026789407169126
pinwinos36.jpg,33.88004074367327,33.47311039251014,32.646848863816594,51.93837028952206,52.868293951695264
pinwinos37.jpg,42.879876911968104,32.67818082480854,24.441942263223364,55.84759880514706,76.31818129595588
pinwinos38.jpg,34.46888298448009,33.21964135610357,32.31147565941634,84.99624597886029,88.5408349928513
pinwinos39.jpg,34.234825317363,33.98304040558584,31.78213427705116,73.52289081648284,75.46339550142974
pinwinos4.jpg,36.84323458631856,32.95445904633084,30.202306367350605,56.38057853349674,63.745391646241835
pinwinos40.jpg,33.03436873776373,33.3688864022902,33.59674485994607,54.479131561478766,53.88272473703023
pinwinos41.jpg,34.14762583477,33.228786635424406,32.6235875298056,52.15487611060049,53.7203999438317
pinwinos42.jpg,37.127916053260805,34.39045707410144,28.48162687263776,73.08514252706291,82.39160603043301
pinwinos43.jpg,27.72459570083709,34.212015445146214,38.0633888540167,41.80538513582517,33.47418396395016
pinwinos44.jpg,36.493196605876314,33.01508668069859,30.49171671342509,51.15286681729984,57.16169704861112
pinwinos45.jpg,34.66034419239881,33.78752727546915,31.552128532132034,72.37982919730393,75.52554317299838
pinwinos46.jpg,33.73050766182339,33.23347297880343,33.03601935937318,59.67838031045752,60.57015197354985
pinwinos47.jpg,35.952138242355424,34.11196865044791,29.93589310719666,68.52282188265931,74.49062691482843
pinwinos48.jpg,32.52276810751073,33.33724712776574,34.13998476472353,54.9687624463848,53.38497880923203
pinwinos49.jpg,35.461934900108425,33.38900756685324,31.149057533038338,72.03732479319854,77.53270686529821
pinwinos5.jpg,32.72156087140543,33.493016527008145,33.78542260158642,62.52661388122958,61.08828731362337
pinwinos50.jpg,40.5518050827719,35.064940712613776,24.383254204614328,60.99963075725082,76.12523392820671
pinwinos51.jpg,34.09031779051814,33.352550856352856,32.557131353129,61.21368304483252,62.84911056219363
pinwinos52.jpg,34.67004620471277,32.89123713026954,32.438716665017694,34.18942280688317,35.953162658292484
pinwinos53.jpg,35.972980546702885,33.750538244585506,30.27648120871161,58.05090092677697,63.36010550704657
pinwinos54.jpg,36.58954873476001,33.14768849790368,30.26276276733631,67.44885780484069,75.52216094771242
pinwinos55.jpg,27.69845738920814,35.35633222812853,36.945210382663326,50.7477561402165,40.2099143433415
pinwinos56.jpg,34.0532324086008,33.46059704850327,32.486170542895934,43.70751921211193,44.783349928513076
pinwinos57.jpg,33.3875993383147,34.26595901644991,32.34644164523539,39.511634497549025,39.269082541870915
pinwinos58.jpg,35.60657139266102,33.22102070427522,31.17240790306376,69.76135493259804,75.53914132710376
pinwinos59.jpg,32.96607247520362,33.4353272328366,33.598600291959784,74.12955154718139,73.10232715482027
pinwinos6.jpg,34.00166341778315,33.33241819966493,32.665918382551915,63.30924862132353,64.83697629442402
pinwinos60.jpg,35.73538030365551,31.97055419100912,32.29406550533536,64.3647167330474,70.77122842626635
pinwinos61.jpg,33.78594260188931,33.096163493006145,33.11789390510454,70.99322980494281,72.26638167636847
pinwinos62.jpg,33.84552945067789,33.106111424544736,33.04835912477738,63.7132017846201,65.00685827716504
pinwinos63.jpg,35.08537985231468,32.94648186238766,31.968138285297666,42.78242474724265,45.64818793402778
pinwinos64.jpg,36.455011979151735,33.78879527941488,29.756192741433384,51.625902841605395,57.22645686529821
pinwinos65.jpg,32.693408481064715,33.365692958704635,33.94089856023065,58.70814248876635,57.35942255157271
pinwinos66.jpg,37.31687537334339,33.3981747926928,29.284949833963807,71.10952882455067,81.34433434180964
pinwinos67.jpg,32.35117260245843,33.89751550410751,33.75131189343406,64.67938591452206,62.129443678513084
pinwinos68.jpg,35.00591375641616,33.31153654883596,31.682549694747884,72.9903355417688,77.38548177083334
pinwinos69.jpg,29.668437589762537,34.31596194708731,36.01560046315016,31.48649822559232,27.242362706801472
pinwinos7.jpg,33.68149655552789,33.337736012334176,32.98076743213793,79.81719611672794,80.80562704248366
pinwinos70.jpg,30.26783516204987,34.372807674802694,35.359357163147436,45.26421377144608,40.06238670598448
pinwinos71.jpg,32.563772131112955,32.94074867731533,34.49547919157172,47.40762197457108,46.27426023794935
pinwinos72.jpg,34.40381790677404,33.21163981287237,32.38454228035359,73.27653696895426,76.14024650224674
pinwinos73.jpg,42.175953863704194,32.172035003179374,25.65201113311644,54.76064357383579,73.63944897620507
pinwinos74.jpg,34.199292409779574,33.43359544776286,32.36711214245756,56.26490406709559,57.95438751021242
pinwinos75.jpg,35.349370661688255,33.66844111939742,30.982188218914324,39.021304700265524,41.72711365145017
